date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:19:14	93282/93282	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-accordion.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-accordion.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:14	135018/135018	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-alert.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-alert.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:15	69729/69729	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-badge.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-badge.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:15	81988/81988	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-button.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-button.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:15	72203/72203	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-modal.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-modal.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:16	62083/62083	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-button-group.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-button-group.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:16	70264/70264	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-list-group.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-list-group.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:16	65877/65877	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-media-object.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-media-object.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:17	65984/65984	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-card.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-card.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:17	64375/64375	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-carousel.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-carousel.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:17	89069/89069	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-dropdown.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-dropdown.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:18	56458/56458	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-popover.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-popover.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:18	74048/74048	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-progressbar.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-progressbar.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:18	82693/82693	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-tab.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-tab.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:19	66980/66980	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-typography.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-typography.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:19	71680/71680	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-pagination.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-pagination.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:19	60906/60906	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/ui-grid.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/ui-grid.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:20	91597/91597	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/uc-select2.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/uc-select2.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:20	60429/60429	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/uc-nestable.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/uc-nestable.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:20	83000/83000	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/uc-noui-slider.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/uc-noui-slider.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:21	60827/60827	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/uc-sweetalert.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/uc-sweetalert.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:21	54844/54844	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/uc-toastr.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/uc-toastr.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:22	53882/53882	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/map-jqvmap.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/map-jqvmap.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:22	54441/54441	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/uc-lightgallery.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/uc-lightgallery.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:23	161695/161695	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/widget-basic.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/widget-basic.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:23	109117/109117	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/form-element.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/form-element.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:24	62647/62647	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/form-wizard.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/form-wizard.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:24	52284/52284	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:40%20GMT	https://davur.dexignzone.com/dashboard/form-ckeditor.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/form-ckeditor.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:24	63287/63287	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/form-pickers.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/form-pickers.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:25	67493/67493	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/form-validation-jquery.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/form-validation-jquery.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:25	115406/115406	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/table-bootstrap-basic.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/table-bootstrap-basic.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:25	212046/212046	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2018:15:38%20GMT	https://davur.dexignzone.com/dashboard/table-datatable-basic.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/table-datatable-basic.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:26	3825/3825	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2017:12:38%20GMT	https://davur.dexignzone.com/dashboard/page-register.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/page-register.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:26	2157/2157	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2017:13:14%20GMT	https://davur.dexignzone.com/dashboard/page-error-400.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/page-error-400.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:26	2178/2178	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2017:13:10%20GMT	https://davur.dexignzone.com/dashboard/page-error-403.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/page-error-403.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:27	2227/2227	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2017:13:06%20GMT	https://davur.dexignzone.com/dashboard/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/page-error-404.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:27	2196/2196	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2017:13:04%20GMT	https://davur.dexignzone.com/dashboard/page-error-500.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/page-error-500.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:27	2169/2169	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2017:13:00%20GMT	https://davur.dexignzone.com/dashboard/page-error-503.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/page-error-503.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:28	2934/2934	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2017:12:52%20GMT	https://davur.dexignzone.com/dashboard/page-lock-screen.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/page-lock-screen.html	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:28	9069/9069	---M--	200	added ('OK')	image/png	etag:%22236d-5b0ee2a8ad580%22	https://davur.dexignzone.com/dashboard/images/icon1.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/images/icon1.png	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:28	486/486	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e6-5b100059f5e00%22	https://davur.dexignzone.com/dashboard/images/svg/ic_stat2.svg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/images/svg/ic_stat2.svg	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:29	486/486	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e6-5b10006567900%22	https://davur.dexignzone.com/dashboard/images/svg/ic_stat1.svg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/images/svg/ic_stat1.svg	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:29	5564/5564	---M--	200	added ('OK')	image/png	etag:%2215bc-5b0f19f8d5580%22	https://davur.dexignzone.com/dashboard/images/bg-icon.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/images/bg-icon.png	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:29	218368/218368	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2235500-5d2a5f8f81d00%22	https://davur.dexignzone.com/dashboard/vendor/global/global.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/global/global.min.js	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:30	57696/57696	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22e160-5d2283ef01700%22	https://davur.dexignzone.com/dashboard/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:30	210031/210031	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223346f-58dde99508380%22	https://davur.dexignzone.com/dashboard/vendor/chart.js/Chart.bundle.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/chart.js/Chart.bundle.min.js	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:30	6332/6332	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2218bc-5def363b71216%22	https://davur.dexignzone.com/dashboard/js/custom.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/js/custom.min.js	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:31	980/980	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223d4-5b7b170232880%22	https://davur.dexignzone.com/dashboard/js/deznav-init.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/js/deznav-init.js	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:31	9034/9034	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22234a-58dde996f0800%22	https://davur.dexignzone.com/dashboard/vendor/waypoints/jquery.waypoints.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/waypoints/jquery.waypoints.min.js	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:31	2183/2183	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22887-58dde996f0800%22	https://davur.dexignzone.com/dashboard/vendor/jquery.counterup/jquery.counterup.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/jquery.counterup/jquery.counterup.min.js	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:32	459010/459010	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2270102-5aecc820ced80%22	https://davur.dexignzone.com/dashboard/vendor/apexchart/apexchart.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/apexchart/apexchart.js	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:32	3722/3722	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22e8a-58dde996f0800%22	https://davur.dexignzone.com/dashboard/vendor/peity/jquery.peity.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/vendor/peity/jquery.peity.min.js	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:32	7989/7989	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221f35-5d29338e35000%22	https://davur.dexignzone.com/dashboard/js/dashboard/dashboard-1.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/js/dashboard/dashboard-1.js	(from https://davur.dexignzone.com/dashboard/index.html)
20:19:32	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:19:32%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:33	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:19:32%20GMT	https://davur.dexignzone.com/xhtml/page-error-404.html	G:/Templates/kiot-student-cafe/davur.dexignzone.com/xhtml/page-error-404.html	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:33	3495/3495	---M--	200	added ('OK')	image/png	etag:%22da7-5b12be0df6480%22	https://davur.dexignzone.com/frontend/images/favicon.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/favicon.png	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:34	10722/10722	---MCZ	200	added ('OK')	text/css	etag:W/%2229e2-58dde99508380%22	https://davur.dexignzone.com/frontend/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:34	3506/3506	---MCZ	200	added ('OK')	text/css	etag:W/%22db2-56e9b0fd29b00%22	https://davur.dexignzone.com/frontend/vendor/owl-carousel/owl.carousel.css	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/owl-carousel/owl.carousel.css	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:34	444/444	---MCZ	200	added ('OK')	text/css	etag:W/%221bc-58dde99508380%22	https://davur.dexignzone.com/frontend/vendor/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:34	16562/16562	---MCZ	200	added ('OK')	text/css	etag:W/%2240b2-5c7537accac00%22	https://davur.dexignzone.com/frontend/vendor/swiper/css/swiper-bundle.css	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/swiper/css/swiper-bundle.css	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:35	1375476/1375476	---MCZ	200	added ('OK')	text/css	etag:W/%2214fcf4-5d2c901158400%22	https://davur.dexignzone.com/frontend/css/style.css	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/css/style.css	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:35	3980/3980	---M--	200	added ('OK')	image/png	etag:%22f8c-5b0eba1171180%22	https://davur.dexignzone.com/frontend/images/logo-text.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/logo-text.png	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:36	12070/12070	---M--	200	added ('OK')	image/jpeg	etag:%222f26-5b83b4beda500%22	https://davur.dexignzone.com/frontend/images/avatar/1.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/avatar/1.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:36	27409/27409	---M--	200	added ('OK')	image/png	etag:%226b11-5c718947e4900%22	https://davur.dexignzone.com/frontend/images/food-icon/1.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/food-icon/1.png	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:37	33118/33118	---M--	200	added ('OK')	image/png	etag:%22815e-5c71894043700%22	https://davur.dexignzone.com/frontend/images/food-icon/2.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/food-icon/2.png	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:37	23155/23155	---M--	200	added ('OK')	image/png	etag:%225a73-5c71895726d00%22	https://davur.dexignzone.com/frontend/images/food-icon/3.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/food-icon/3.png	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:38	13149/13149	---M--	200	added ('OK')	image/png	etag:%22335d-5c718999e8a80%22	https://davur.dexignzone.com/frontend/images/food-icon/4.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/food-icon/4.png	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:38	23474/23474	---M--	200	added ('OK')	image/png	etag:%225bb2-5c71897793980%22	https://davur.dexignzone.com/frontend/images/food-icon/5.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/food-icon/5.png	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:38	31923/31923	---M--	200	added ('OK')	image/png	etag:%227cb3-5c7189a55a580%22	https://davur.dexignzone.com/frontend/images/food-icon/6.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/food-icon/6.png	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:39	17609/17609	---M--	200	added ('OK')	image/png	etag:%2244c9-5c7189c1f6900%22	https://davur.dexignzone.com/frontend/images/food-icon/7.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/food-icon/7.png	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:39	93191/93191	---M--	200	added ('OK')	image/jpeg	etag:%2216c07-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/1.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/dish/1.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:39	3424995/3424995	---M--	200	added ('OK')	image/jpeg	etag:%223442e3-5b86227777800%22	https://davur.dexignzone.com/frontend/images/counter.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/counter.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:39	8824/8824	---M--	200	added ('OK')	image/png	etag:%222278-5c719533a6900%22	https://davur.dexignzone.com/frontend/images/veg.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/veg.png	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:40	83663/83663	---M--	200	added ('OK')	image/jpeg	etag:%22146cf-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/2.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/dish/2.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:40	145262/145262	---M--	200	added ('OK')	image/jpeg	etag:%222376e-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/3.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/dish/3.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:41	83229/83229	---M--	200	added ('OK')	image/jpeg	etag:%221451d-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/4.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/dish/4.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:41	90443/90443	---M--	200	added ('OK')	image/jpeg	etag:%221614b-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/5.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/dish/5.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:42	95468/95468	---M--	200	added ('OK')	image/jpeg	etag:%22174ec-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/6.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/dish/6.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:42	105625/105625	---M--	200	added ('OK')	image/jpeg	etag:%2219c99-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/7.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/dish/7.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:42	78419/78419	---M--	200	added ('OK')	image/jpeg	etag:%2213253-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/8.jpg	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/images/dish/8.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:43	218982/218982	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2235766-5d2a6f73e1b80%22	https://davur.dexignzone.com/frontend/vendor/global/global.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/global/global.min.js	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:43	50598/50598	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22c5a6-5c9d704d87700%22	https://davur.dexignzone.com/frontend/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:43	9034/9034	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22234a-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/waypoints/jquery.waypoints.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/waypoints/jquery.waypoints.min.js	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:43	2183/2183	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22887-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/jquery.counterup/jquery.counterup.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/jquery.counterup/jquery.counterup.min.js	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:44	42766/42766	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22a70e-58fb2d4a3ab80%22	https://davur.dexignzone.com/frontend/vendor/owl-carousel/owl.carousel.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/owl-carousel/owl.carousel.js	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:44	11077/11077	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222b45-58dde99508380%22	https://davur.dexignzone.com/frontend/vendor/bootstrap-touchspin/js/jquery.bootstrap-touchspin.min.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/vendor/bootstrap-touchspin/js/jquery.bootstrap-touchspin.min.js	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:44	13023/13023	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2232df-5def374a678f6%22	https://davur.dexignzone.com/frontend/js/custom.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/js/custom.js	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:45	980/980	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223d4-5b7b170232880%22	https://davur.dexignzone.com/frontend/js/deznav-init.js	G:/Templates/kiot-student-cafe/davur.dexignzone.com/frontend/js/deznav-init.js	(from https://davur.dexignzone.com/frontend/front-home.html)
20:19:45	238/238	---MC-	302	error ('Found')	text/html	date:Fri,%2027%20May%202022%2017:19:44%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	G:/Templates/kiot-student-cafe/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/dashboard/page-order.html)
